category,fixture_id,judge,judge_model_family,marker,pair_id,run,self_family_match,source_model_family
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0056,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0056,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0056,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0056,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0056,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0056,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0056,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0057,0,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0057,0,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0057,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0057,1,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0057,1,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0057,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0057,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0057,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0057,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0057,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0057,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0057,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0057,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0057,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0057,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0057,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0057,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0057,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0057,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0057,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0057,4,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0058,0,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0058,0,True,qwen
source_consistent_llm,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0058,0,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0058,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0058,0,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0058,0,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0058,0,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0058,0,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0058,0,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0058,1,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0058,1,True,qwen
source_consistent_llm,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0058,1,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0058,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0058,1,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0058,1,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0058,1,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0058,1,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0058,1,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0058,2,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0058,2,True,qwen
source_consistent_llm,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0058,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0058,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0058,2,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0058,2,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0058,2,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0058,2,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0058,2,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0058,3,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0058,3,True,qwen
source_consistent_llm,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0058,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0058,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0058,3,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0058,3,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0058,3,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0058,3,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0058,3,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0058,4,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0058,4,True,qwen
source_consistent_llm,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0058,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0058,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0058,4,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0058,4,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0058,4,True,qwen
position_consistent_plan_a,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0058,4,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0058,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0059,0,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0059,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0059,0,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0059,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0059,0,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0059,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0059,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0059,0,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0059,0,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0059,1,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0059,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0059,1,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0059,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0059,1,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0059,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0059,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0059,1,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0059,1,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0059,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0059,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0059,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0059,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0059,2,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0059,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0059,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0059,2,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0059,2,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0059,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0059,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0059,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0059,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0059,3,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0059,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0059,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0059,3,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0059,3,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,clarity_actionability,pair_0059,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,endurance_development,pair_0059,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,explanation_quality,pair_0059,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,load_progression,pair_0059,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,plan_coherence,pair_0059,4,True,qwen
source_consistent_programmatic,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,quality_session_design,pair_0059,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,readiness_alignment,pair_0059,4,True,qwen
other_inconsistent,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,recovery_safety,pair_0059,4,True,qwen
position_consistent_plan_b,ab_A1__r_low__rc_low__ph_peak,qwen_7b_judge,qwen,training_specificity,pair_0059,4,True,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,clarity_actionability,pair_0060,0,False,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,endurance_development,pair_0060,0,False,gemma
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,explanation_quality,pair_0060,0,False,gemma
source_consistent_llm,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,load_progression,pair_0060,0,False,gemma
source_consistent_llm,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,plan_coherence,pair_0060,0,False,gemma
source_consistent_llm,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,quality_session_design,pair_0060,0,False,gemma
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,readiness_alignment,pair_0060,0,False,gemma
other_inconsistent,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,recovery_safety,pair_0060,0,False,gemma
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,training_specificity,pair_0060,0,False,gemma
other_inconsistent,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,clarity_actionability,pair_0060,1,False,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_base,qwen_7b_judge,qwen,endurance_development,pair_0060,1,False,gemma
